color,duration,gross,movie_title,country,content_rating,title_year,imdb_score,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
1,101.0,1631839.0,Gun Shy ,0.7952063914780293,4.0,2000.0,5.7,242.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,132.0,1309849.0,Nicholas Nickleby ,0.08468708388814913,2.0,2002.0,7.2,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,106.0,1939441.0,The Iceman ,0.7952063914780293,4.0,2012.0,6.9,20000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,87.0,1276984.0,Cecil B. DeMented ,0.026897470039946737,4.0,2000.0,6.2,795.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,98.0,1987762.0,Killer Joe ,0.7952063914780293,4.0,2011.0,6.7,12000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,96.0,1474508.0,The Joneses ,0.7952063914780293,4.0,2009.0,6.5,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,1011054.0,Owning Mahowny ,0.09320905459387484,4.0,2003.0,7.2,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,93.0,900926.0,The Brothers Solomon ,0.7952063914780293,4.0,2007.0,5.3,319.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0,866778.0,My Blueberry Nights ,0.09320905459387484,3.0,2007.0,6.7,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,89.0,598645.0,Swept Away ,0.08468708388814913,4.0,2002.0,3.6,725.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,107.0,578527.0,"War, Inc. ",0.7952063914780293,4.0,2008.0,5.7,883.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,85.0,488872.0,Shaolin Soccer ,0.09320905459387484,2.0,2001.0,7.3,17440.130650769996,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,93.0,365734.0,The Brown Bunny ,0.7952063914780293,0.0,2003.0,5.0,952.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,3093491.0,Rosewater ,0.7952063914780293,4.0,2014.0,6.6,5000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111.0,228524.0,Imaginary Heroes ,0.7952063914780293,4.0,2004.0,7.3,345.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86.0,226792.0,High Heels and Low Lifes ,0.08468708388814913,4.0,2001.0,6.2,117.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90.0,136432.0,Severance ,0.08468708388814913,4.0,2006.0,6.6,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,82.0,131617.0,Edmond ,0.7952063914780293,4.0,2005.0,6.3,661.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,83.0,126247.0,Police Academy: Mission to Moscow ,0.7952063914780293,2.0,1994.0,3.3,321.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86.0,15447.0,An Alan Smithee Film: Burn Hollywood Burn ,0.7952063914780293,4.0,1997.0,3.5,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91.0,19348.0,The Open Road ,0.7952063914780293,3.0,2009.0,5.5,370.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90.0,100503.0,The Good Guy ,0.7952063914780293,4.0,2009.0,5.9,1000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,90.0,92900.0,Motherhood ,0.7952063914780293,3.0,2009.0,4.7,546.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93.0,5561.0,Blonde Ambition ,0.7952063914780293,3.0,2007.0,3.9,160.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,104.0,3607.0,The Oxford Murders ,0.09320905459387484,4.0,2008.0,6.1,17440.130650769996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,85.0,70527.0,Eulogy ,0.7952063914780293,4.0,2004.0,6.7,376.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135.0,128486.0,"The Good, the Bad, the Weird ",0.09320905459387484,4.0,2008.0,7.3,17440.130650769996,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,144.0,2483955.0,The Lost City ,0.7952063914780293,4.0,2005.0,6.7,957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,98.0,57176582.0,Next Friday ,0.7952063914780293,4.0,2000.0,6.1,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117.0,43100000.0,You Only Live Twice ,0.08468708388814913,1.0,1967.0,6.9,17440.130650769996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,127.0,225377.0,Amour ,0.026897470039946737,3.0,2012.0,7.9,33000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,98.0,14114488.0,Poltergeist III ,0.7952063914780293,3.0,1988.0,4.5,616.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,197.0,46300000.0,"It's a Mad, Mad, Mad, Mad World ",0.7952063914780293,1.0,1963.0,7.6,17440.130650769996,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,2600000.0,Richard III ,0.08468708388814913,4.0,1995.0,7.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,130.0,3029870.0,Melancholia ,0.09320905459387484,4.0,2011.0,7.1,50000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,176.0,3047539.0,Jab Tak Hai Jaan ,0.09320905459387484,0.0,2012.0,6.9,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,116.0,78900000.0,Alien ,0.08468708388814913,4.0,1979.0,8.5,23000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,88.0,30859000.0,The Texas Chain Saw Massacre ,0.7952063914780293,4.0,1974.0,7.5,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,106.0,3571735.0,The Runaways ,0.7952063914780293,4.0,2010.0,6.6,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,181.0,50000000.0,Fiddler on the Roof ,0.7952063914780293,1.0,1971.0,8.0,17440.130650769996,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,130.0,63600000.0,Thunderball ,0.08468708388814913,1.0,1965.0,7.0,17440.130650769996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,123.0,36049108.0,Set It Off ,0.7952063914780293,4.0,1996.0,6.8,17440.130650769996,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,120.0,34074895.0,The Best Man ,0.7952063914780293,4.0,1999.0,6.7,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,87.0,33244684.0,Child's Play ,0.7952063914780293,4.0,1988.0,6.5,17440.130650769996,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,123.0,24530513.0,Sicko ,0.7952063914780293,3.0,2007.0,8.0,17440.130650769996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,71519230.0,The Purge: Anarchy ,0.7952063914780293,4.0,2014.0,6.5,15000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,91.0,20035310.0,Down to You ,0.7952063914780293,3.0,2000.0,4.9,580.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,88.0,18225165.0,Harold & Kumar Go to White Castle ,0.7952063914780293,4.0,2004.0,7.1,17440.130650769996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126.0,17804273.0,The Contender ,0.7952063914780293,4.0,2000.0,7.0,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,120.0,16938179.0,Boiler Room ,0.7952063914780293,4.0,2000.0,7.0,17440.130650769996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,94.0,16235293.0,Black Christmas ,0.7952063914780293,4.0,2006.0,4.5,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,137.0,10161099.0,Henry V ,0.08468708388814913,3.0,1989.0,7.7,17440.130650769996,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,119.0,6047856.0,The Way of the Gun ,0.7952063914780293,4.0,2000.0,6.7,1000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99.0,4681503.0,Igby Goes Down ,0.7952063914780293,4.0,2002.0,7.0,838.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79.0,4350774.0,PCU ,0.7952063914780293,3.0,1994.0,6.5,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0,2955039.0,Gracie ,0.7952063914780293,3.0,2007.0,6.2,313.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,103.0,1530535.0,Trust the Man ,0.7952063914780293,4.0,2005.0,5.7,215.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,92.0,4881867.0,Hamlet 2 ,0.7952063914780293,4.0,2008.0,6.4,1000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,84.0,11860839.0,Glee: The 3D Concert Movie ,0.7952063914780293,2.0,2011.0,5.4,17440.130650769996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,300.0,454255.0,The Legend of Suriyothai ,0.09320905459387484,4.0,2001.0,6.6,124.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,120.0,349618.0,Two Evil Eyes ,0.09320905459387484,4.0,1990.0,6.1,375.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,121.0,112935.0,All or Nothing ,0.08468708388814913,4.0,2002.0,7.6,484.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.0,883887.0,Princess Kaiulani ,0.7952063914780293,2.0,2009.0,6.2,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86.0,13751.0,Opal Dream ,0.09320905459387484,2.0,2006.0,6.6,135.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45.0,145109.0,Flame and Citron ,0.09320905459387484,0.0,2008.0,7.3,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,97.0,1046166.0,Undiscovered ,0.09320905459387484,3.0,2005.0,4.2,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,93.0,174635000.0,Crocodile Dundee ,0.09320905459387484,3.0,1986.0,6.5,17440.130650769996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84.0,14373825.0,Awake ,0.7952063914780293,4.0,2007.0,6.5,17440.130650769996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,96.0,162.0,Skin Trade ,0.09320905459387484,4.0,2014.0,5.7,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,112.0,39462438.0,Crazy Heart ,0.7952063914780293,4.0,2009.0,7.3,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,125.0,29200000.0,The Rose ,0.7952063914780293,4.0,1979.0,6.9,1000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,96.0,21564616.0,Baggage Claim ,0.7952063914780293,3.0,2013.0,5.0,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103.0,14879556.0,Election ,0.7952063914780293,4.0,1999.0,7.3,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101.0,34017854.0,The DUFF ,0.7952063914780293,3.0,2015.0,6.5,8000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,4273372.0,Glitter ,0.7952063914780293,3.0,2001.0,2.1,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,119.0,4440055.0,Bright Star ,0.08468708388814913,2.0,2009.0,7.0,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,128.0,4018695.0,My Name Is Khan ,0.09320905459387484,3.0,2010.0,8.0,27000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,107.0,80000000.0,Footloose ,0.7952063914780293,2.0,1984.0,6.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,126.0,1997807.0,Limbo ,0.7952063914780293,4.0,1999.0,7.1,196.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,126.0,90800000.0,The Karate Kid ,0.7952063914780293,2.0,1984.0,7.2,17440.130650769996,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,150.0,140244.0,Repo! The Genetic Opera ,0.7952063914780293,4.0,2008.0,6.7,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,178.0,107930000.0,Pulp Fiction ,0.7952063914780293,4.0,1994.0,8.9,45000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117.0,32279955.0,Nightcrawler ,0.7952063914780293,4.0,2014.0,7.9,65000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,119.0,4992159.0,Club Dread ,0.7952063914780293,4.0,2004.0,5.6,713.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,174.0,163214286.0,The Sound of Music ,0.7952063914780293,1.0,1965.0,8.0,15000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,111.0,69800000.0,Splash ,0.7952063914780293,2.0,1984.0,6.2,17440.130650769996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,101.0,59889948.0,Little Miss Sunshine ,0.7952063914780293,4.0,2006.0,7.9,15000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.0,52287414.0,Stand by Me ,0.7952063914780293,4.0,1986.0,8.1,24000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113.0,45063889.0,28 Days Later... ,0.08468708388814913,4.0,2002.0,7.6,11000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,95.0,40066497.0,You Got Served ,0.7952063914780293,3.0,2004.0,3.5,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,112.0,36500000.0,Escape from Alcatraz ,0.7952063914780293,2.0,1979.0,7.6,17440.130650769996,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109.0,27362712.0,Brown Sugar ,0.7952063914780293,3.0,2002.0,6.5,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,108.0,34746109.0,A Thin Line Between Love and Hate ,0.7952063914780293,4.0,1996.0,5.6,559.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,100.0,34963967.0,50/50 ,0.7952063914780293,4.0,2011.0,7.7,40000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,90.0,25926543.0,Shutter ,0.7952063914780293,3.0,2008.0,5.2,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,94.0,26049082.0,That Awkward Moment ,0.7952063914780293,4.0,2014.0,6.1,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,111.0,22551000.0,Much Ado About Nothing ,0.08468708388814913,3.0,1993.0,7.4,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,142.0,22800000.0,On Her Majesty's Secret Service ,0.08468708388814913,2.0,1969.0,6.8,17440.130650769996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,107.0,18090181.0,New Nightmare ,0.7952063914780293,4.0,1994.0,6.4,17440.130650769996,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,91.0,17843379.0,Drive Me Crazy ,0.7952063914780293,3.0,1999.0,5.7,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,82.0,17278980.0,Half Baked ,0.7952063914780293,4.0,1998.0,6.7,17440.130650769996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.0,16699684.0,New in Town ,0.7952063914780293,2.0,2009.0,5.6,17440.130650769996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,128.0,50815288.0,Syriana ,0.7952063914780293,4.0,2005.0,7.0,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,102.0,15047419.0,American Psycho ,0.7952063914780293,4.0,2000.0,7.6,18000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93.0,14015786.0,The Good Girl ,0.7952063914780293,4.0,2002.0,6.5,938.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,138.0,10269307.0,The Boondock Saints II: All Saints Day ,0.7952063914780293,4.0,2009.0,6.3,17440.130650769996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,93.0,17536788.0,Enough Said ,0.7952063914780293,3.0,2013.0,7.1,12000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,92.0,58401464.0,Easy A ,0.7952063914780293,3.0,2010.0,7.1,19000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,92.0,8279017.0,Shadow of the Vampire ,0.08468708388814913,4.0,2000.0,6.9,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,104.0,10106233.0,Prom ,0.7952063914780293,2.0,2011.0,5.4,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.0,4692814.0,Held Up ,0.7952063914780293,3.0,1999.0,5.1,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92.0,5018450.0,Woman on Top ,0.7952063914780293,4.0,2000.0,5.3,859.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,90.0,3442820.0,Anomalisa ,0.7952063914780293,4.0,2015.0,7.3,17440.130650769996,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,129.0,3205244.0,Another Year ,0.08468708388814913,3.0,2010.0,7.3,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111.0,3076425.0,8 Women ,0.026897470039946737,4.0,2002.0,7.1,17440.130650769996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,79.0,2275557.0,Showdown in Little Tokyo ,0.7952063914780293,4.0,1991.0,6.0,17440.130650769996,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,104.0,1789892.0,Clay Pigeons ,0.09320905459387484,4.0,1998.0,6.6,515.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101.0,6350058.0,It's Kind of a Funny Story ,0.7952063914780293,3.0,2010.0,7.2,20000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,113.0,1094798.0,Made in Dagenham ,0.08468708388814913,4.0,2010.0,7.2,17440.130650769996,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,92.0,1071240.0,When Did You Last See Your Father? ,0.08468708388814913,3.0,2007.0,6.9,429.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106.0,532190.0,Prefontaine ,0.7952063914780293,3.0,1997.0,6.8,17440.130650769996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,75.0,686383.0,The Secret of Kells ,0.026897470039946737,0.0,2009.0,7.7,11000.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,104.0,16168741.0,Begin Again ,0.7952063914780293,4.0,2013.0,7.4,43000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,108.0,568695.0,Down in the Valley ,0.7952063914780293,4.0,2005.0,6.5,412.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,99.0,398420.0,Brooklyn Rules ,0.7952063914780293,4.0,2007.0,6.4,226.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109.0,336456.0,The Singing Detective ,0.7952063914780293,4.0,2003.0,5.6,494.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,93.0,298110.0,Fido ,0.09320905459387484,4.0,2006.0,6.8,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,99.0,127144.0,The Wendell Baker Story ,0.7952063914780293,3.0,2005.0,5.5,143.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,98.0,117190.0,Wild Target ,0.08468708388814913,3.0,2010.0,6.9,17440.130650769996,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.0,108662.0,Pathology ,0.7952063914780293,4.0,2008.0,6.0,3000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,107.0,53481.0,10th & Wolf ,0.7952063914780293,4.0,2006.0,6.4,294.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,102.0,23106.0,Dear Wendy ,0.09320905459387484,0.0,2004.0,6.6,532.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,124.0,439162.0,Akira ,0.09320905459387484,4.0,1988.0,8.1,17440.130650769996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,90.0,671240.0,Imagine Me & You ,0.08468708388814913,4.0,2005.0,6.9,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,90.0,882290.0,The Blood of Heroes ,0.09320905459387484,4.0,1989.0,6.5,999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,99.0,106593296.0,Driving Miss Daisy ,0.7952063914780293,2.0,1989.0,7.4,3000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,115.0,43490057.0,Soul Food ,0.7952063914780293,4.0,1997.0,6.9,508.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.0,32333860.0,Rumble in the Bronx ,0.09320905459387484,4.0,1995.0,6.7,17440.130650769996,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92.0,24792061.0,Thank You for Smoking ,0.7952063914780293,4.0,2005.0,7.6,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.0,17544812.0,Hostel: Part II ,0.7952063914780293,4.0,2007.0,5.4,17440.130650769996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,100.0,12574715.0,An Education ,0.08468708388814913,3.0,2009.0,7.3,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109.0,5100000.0,The Hotel New Hampshire ,0.08468708388814913,4.0,1984.0,6.0,345.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,105.0,10460089.0,Narc ,0.7952063914780293,4.0,2002.0,7.2,1000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,102.0,4239767.0,Men with Brooms ,0.09320905459387484,4.0,2002.0,6.0,17440.130650769996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,97.0,4131640.0,Witless Protection ,0.7952063914780293,3.0,2008.0,3.1,140.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92.0,10814185.0,Extract ,0.7952063914780293,4.0,2009.0,6.2,17440.130650769996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,93.0,197148.0,Code 46 ,0.08468708388814913,4.0,2003.0,6.3,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,115.0,54557348.0,Crash ,0.09320905459387484,4.0,2004.0,7.9,18000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,113.0,3014541.0,Albert Nobbs ,0.08468708388814913,4.0,2011.0,6.7,17440.130650769996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
